Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"11837","CVE-2003-0693","10.0","Critical","192.168.1.24","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11837","CVE-2003-0695","10.0","Critical","192.168.1.24","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11837","CVE-2004-2760","10.0","Critical","192.168.1.24","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11915","CVE-2003-0542","7.2","Critical","192.168.1.24","tcp","80","Apache < 1.3.29 Multiple Modules Local Overflow","The remote web server is affected by multiple local buffer overflow
vulnerabilities.","The remote host appears to be running a version of the Apache web
server which is older than 1.3.29. Such versions are reportedly
affected by local buffer overflow vulnerabilities in the mod_alias and
mod_rewrite modules. An attacker could exploit these vulnerabilities
to execute arbitrary code in the context of the affected application.

*** Note that Nessus solely relied on the version number
*** of the remote server to issue this warning. This might
*** be a false positive","Upgrade to Apache web server version 1.3.29 or later.","https://www.securityfocus.com/archive/1/342674/30/0/threaded","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.29
"
"11936","","","None","192.168.1.24","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.4
Confidence level : 70
Method : SinFP

 
The remote host is running Linux Kernel 2.4"
"12110","CVE-2004-0079","5.0","Medium","192.168.1.24","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0081","5.0","Medium","192.168.1.24","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0112","5.0","Medium","192.168.1.24","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12255","CVE-2004-0488","7.5","High","192.168.1.24","tcp","80","mod_ssl ssl_util_uuencode_binary Remote Overflow","Arbitrary code can be executed on the remote host.","The remote host is using a version of mod_ssl that is older than
2.8.18. 

This version is vulnerable to a flaw that could allow an attacker to
disable the remote website remotely, or to execute arbitrary code on
the remote host. 

Note that several Linux distributions patched the old version of this
module.  Therefore, this alert might be a false-positive.  Please
check with your vendor to determine if you really are vulnerable to
this flaw.","Upgrade to version 2.8.18 (Apache 1.3) or to Apache 2.0.50.","",""
"13651","CVE-2004-0700","7.5","High","192.168.1.24","tcp","80","Apache mod_ssl ssl_engine_log.c mod_proxy Hook Function Remote Format String","The remote web server is using a module that is affected by a remote
code execution vulnerability.","The remote host is using a version vulnerable of mod_ssl which is
older than 2.8.19. There is a format string condition in the log
functions of the remote module which may allow an attacker to execute
arbitrary code on the remote host.

*** Some vendors patched older versions of mod_ssl, so this
*** might be a false positive. Check with your vendor to determine
*** if you have a version of mod_ssl that is patched for this
*** vulnerability","Upgrade to mod_ssl version 2.8.19 or newer","http://marc.info/?l=apache-modssl&m=109001100906749&w=2
https://marc.info/?l=bugtraq&m=109005001205991&w=2",""
"17696","CVE-2008-2168","4.3","Medium","192.168.1.24","tcp","80","Apache HTTP Server 403 Error Page UTF-7 Encoded XSS","The web server running on the remote host has a cross-site scripting
vulnerability.","According to its banner, the version of Apache HTTP Server running on
the remote host can be used in cross-site scripting (XSS) attacks. 
Making a specially crafted request can inject UTF-7 encoded script
code into a 403 response page, resulting in XSS attacks. 

This is actually a web browser vulnerability that occurs due to
non-compliance with RFC 2616 (refer to BID 29112).  Apache HTTP Server
is not vulnerable, but its default configuration can trigger the
non-compliant, exploitable behavior in vulnerable browsers.","Upgrade to Apache HTTP Server 2.2.8 / 2.0.63 / 1.3.41 or later. 
These versions use a default configuration setting that prevents
exploitation in vulnerable web browsers.","https://seclists.org/bugtraq/2008/May/109
https://seclists.org/bugtraq/2008/May/166","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.41
"
"17702","CVE-2002-0746","7.2","High","192.168.1.24","tcp","22","OpenSSH < 3.6.1p2 Multiple Vulnerabilities","The SSH server running on the remote host is affected by multiple
vulnerabilities.","According to its banner, the version of OpenSSH running on the remote
host is ealier than 3.6.1p2.  When compiled for the AIX operating
system with a compiler other than that of the native AIX compiler, an
error exists that can allow dynamic libraries in the current directory
to be loaded before dynamic libraries in the system paths.  This
behavior can allow local users to escalate privileges by creating,
loading and executing their own malicious replacement libraries.","Upgrade to OpenSSH 3.6.1p2 or later.","https://www.openssh.com/txt/release-3.6.1p2
https://www.securityfocus.com/archive/1/320038/2003-04-25/2003-05-01/0","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.6.1p2
"
"17746","CVE-2002-0655","7.5","Critical","192.168.1.24","tcp","80","OpenSSL 0.9.6 < 0.9.6e Multiple Vulnerabilities","The remote service is affected by multiple vulnerabilities.","The version of OpenSSL installed on the remote host is prior to 0.9.6e. It is, therefore, affected by multiple
vulnerabilities as referenced in the 0.9.6e advisory.

  - The ASN1 library in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allows remote attackers to
    cause a denial of service via invalid encodings. (CVE-2002-0659)

  - Buffer overflows in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allow remote attackers to
    execute arbitrary code via (1) a large client master key in SSL2 or (2) a large session ID in SSL3.
    (CVE-2002-0656)

  - OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, does not properly handle ASCII representations of
    integers on 64 bit platforms, which could allow attackers to cause a denial of service and possibly
    execute arbitrary code. (CVE-2002-0655)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to OpenSSL version 0.9.6e or later.","https://www.cve.org/CVERecord?id=CVE-2002-0655
https://www.cve.org/CVERecord?id=CVE-2002-0656
https://www.cve.org/CVERecord?id=CVE-2002-0659
https://www.openssl.org/news/secadv/20020730.txt","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e"
"17746","CVE-2002-0656","7.5","Critical","192.168.1.24","tcp","80","OpenSSL 0.9.6 < 0.9.6e Multiple Vulnerabilities","The remote service is affected by multiple vulnerabilities.","The version of OpenSSL installed on the remote host is prior to 0.9.6e. It is, therefore, affected by multiple
vulnerabilities as referenced in the 0.9.6e advisory.

  - The ASN1 library in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allows remote attackers to
    cause a denial of service via invalid encodings. (CVE-2002-0659)

  - Buffer overflows in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allow remote attackers to
    execute arbitrary code via (1) a large client master key in SSL2 or (2) a large session ID in SSL3.
    (CVE-2002-0656)

  - OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, does not properly handle ASCII representations of
    integers on 64 bit platforms, which could allow attackers to cause a denial of service and possibly
    execute arbitrary code. (CVE-2002-0655)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to OpenSSL version 0.9.6e or later.","https://www.cve.org/CVERecord?id=CVE-2002-0655
https://www.cve.org/CVERecord?id=CVE-2002-0656
https://www.cve.org/CVERecord?id=CVE-2002-0659
https://www.openssl.org/news/secadv/20020730.txt","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e"
